order_id,handover,warehouse,status,signature,__source_file__
656393088,2025-09-30,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
655905985,2025-09-30,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
656555278,2025-09-30,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
656507231,2025-09-30,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
656480198,2025-09-30,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
656347221,2025-09-30,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
656568853,2025-09-30,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
656276207,2025-09-30,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
656163931,2025-09-30,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
656310970,2025-09-30,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
656398031,2025-09-30,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
656472294,2025-09-30,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
656298055,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656034148,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656726176,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656716129,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656035602,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656691898,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656864388,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656490396,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656220258,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656191881,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656581101,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656360581,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656396017,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656392741,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656348857,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656102873,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656312579,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656634530,2025-09-30,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
656273907,2025-09-30,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
656525016,2025-09-30,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
656673891,2025-09-30,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
656406364,2025-09-30,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
656390869,2025-09-30,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
656307299,2025-09-30,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
656290353,2025-09-30,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
655971638,2025-09-30,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
656732696,2025-09-30,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
656530721,2025-09-30,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
656219202,2025-09-30,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
656744286,2025-09-30,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
656522166,2025-09-30,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
655887520,2025-09-30,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
656396799,2025-09-30,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
655848913,2025-09-30,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
655922048,2025-09-30,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
